"community_name","average_exhibition_period","HuoFang_rate","price_adjustment_num","price_adjustment_average","community_other_price","community_other_num","community_other_floor","community_other_area","community_average_price","community_average_area","community_average_floor","community_average_AreaPrice","business_district","business_district_sales_num","business_district_other_price","business_district_other_num","business_district_other_floor","business_district_other_area","business_district_average_price","business_district_average_area","business_district_average_floor","business_district_average_AreaPrice"
"景舒苑六村",10.6642765468065,"无",2,150,4910,3,18,43.1,1636.66666666667,14.3666666666667,6,113.921113689095,"联航路",59,95830,59,499,717.84,1624.23728813559,12.1667796610169,8.45762711864407,133.497715368327
"巨峰家苑(公寓)",13.0076891165696,"无",1,230,3880,2,12,22.1,1940,11.05,6,175.565610859729,"杨高北路",38,76429,38,344,473.66,2011.28947368421,12.4647368421053,9.05263157894737,161.358358316092
"馨佳园(菊盛路851弄)",6.23397703080045,"无",1,160,7160,5,70,49.9,1432,9.98,14,143.486973947896,"潘广路",5,7160,5,70,49.9,1432,9.98,14,143.486973947896
"鹤北新苑",8.34293697985326,"无",2,180,4810,3,18,37.2,1603.33333333333,12.4,6,129.301075268817,"东川路",42,69530,42,365,546.05,1655.47619047619,13.0011904761905,8.69047619047619,127.332661844153
"杉林新月环林东路879弄",11.5009401724336,"无",3,123.333333333333,7010,4,32,34.55,1752.5,8.6375,8,202.894356005789,"三林东",44,91240,44,437,510.26,2073.63636363636,11.5968181818182,9.93181818181818,178.810802336064
"阳光威尼斯(二期)",11.1770466182391,"无",3,290,23620,11,252,135.6,2147.27272727273,12.3272727272727,22.9090909090909,174.188790560472,"祁连山路",42,84460,42,783,511.99,2010.95238095238,12.1902380952381,18.6428571428571,164.964159456239
"乐业一村",5.99540898460205,"无",1,270,3490,2,12,24.9,1745,12.45,6,140.160642570281,"江杨北路",48,73540,48,967,536.04,1532.08333333333,11.1675,20.1458333333333,137.191254384001
"新德佳苑",14.4099689278186,"无",5,258,17320,10,60,121.5,1732,12.15,6,142.551440329218,"华夏东路",111,199169,111,753,1484.76,1794.31531531532,13.3762162162162,6.78378378378378,134.142218270966
"龙湖蔚澜香醍",4.67418369769912,"无",1,200,11250,6,142,90.7,1875,15.1166666666667,23.6666666666667,124.035281146637,"白银路",81,120408,81,1555,958.97,1486.51851851852,11.8391358024691,19.1975308641975,125.559715111005
"新城尚上城",3.24883434012808,"无",1,170,5810,4,65,65.97,1452.5,16.4925,16.25,88.0703350007579,"上海汽车城",12,18060,12,228,172.58,1505,14.3816666666667,19,104.64712017615
"上海捷克住宅小区(公寓)",9.66671372428398,"无",3,166.666666666667,11100,6,35,93.4,1850,15.5666666666667,5.83333333333333,118.843683083512,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"泰和新城(泰和西路3381弄)",16.0032110042842,"无",1,100,2860,2,12,24.4,1430,12.2,6,117.213114754098,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"徐汇公寓",17.2413669947445,"无",2,115,11140,4,146,52.1,2785,13.025,36.5,213.819577735125,"漕宝路",32,89369,32,668,401.6,2792.78125,12.55,20.875,222.532370517928
"金苹果花园",2.99646146623004,"无",1,140,9140,4,44,54.8,2285,13.7,11,166.788321167883,"杨思",36,78917,36,266,475.18,2192.13888888889,13.1994444444444,7.38888888888889,166.078117765899
"海尚康庭",8.00511647816278,"无",1,240,7230,5,31,50.6,1446,10.12,6.2,142.885375494071,"秀沿路",36,59899,36,336,445.86,1663.86111111111,12.385,9.33333333333333,134.344861615754
"富锦苑",5.6041029562045,"无",1,70,7970,5,30,71.74,1594,14.348,6,111.095623083357,"江杨北路",48,73540,48,967,536.04,1532.08333333333,11.1675,20.1458333333333,137.191254384001
"中芯花园(公寓)",16.460596699509,"无",6,218.333333333333,29870,11,99,137.9,2715.45454545455,12.5363636363636,9,216.606236403191,"广兰路",108,269568,108,1090,1326.9,2496,12.2861111111111,10.0925925925926,203.156228803979
"同德公寓",6.50486831338041,"无",1,170,5620,2,15,21.6,2810,10.8,7.5,260.185185185185,"长寿路",30,86490,30,568,366.75,2883,12.225,18.9333333333333,235.828220858896
"新弘国际公寓",20.0047060589465,"无",1,170,2930,1,32,15,2930,15,32,195.333333333333,"延长路",36,98330,36,761,437.02,2731.38888888889,12.1394444444444,21.1388888888889,225.001144112398
"汇丰凯苑",12.0051090619661,"无",3,100,10950,9,162,102.3,1216.66666666667,11.3666666666667,18,107.038123167155,"嘉定西",138,167269,138,1805,1764.01,1212.09420289855,12.7826811594203,13.0797101449275,94.8231585988742
"延西小区",3.97755403884031,"无",1,200,2760,1,6,12,2760,12,6,230,"延安西路",26,92090,26,348,360.63,3541.92307692308,13.8703846153846,13.3846153846154,255.358677869284
"崮山小区二街坊",13.500057377956,"无",1,700,9570,4,24,43.7,2392.5,10.925,6,218.993135011442,"德平路",32,71209,32,308,371.52,2225.28125,11.61,9.625,191.6693583118
"嘉德公寓",9.67065041631,"无",1,270,9190,3,91,34.15,3063.33333333333,11.3833333333333,30.3333333333333,269.106881405564,"塘桥",41,115798,41,733,492.65,2824.34146341463,12.0158536585366,17.8780487804878,235.051253425353
"兰沁苑",23.9704639656621,"无",1,440,3030,1,6,21.7,3030,21.7,6,139.63133640553,"广兰路",108,269568,108,1090,1326.9,2496,12.2861111111111,10.0925925925926,203.156228803979
"新浦江城（四期）",4.50717993868446,"无",2,265,4050,2,6,36.6,2025,18.3,3,110.655737704918,"浦江镇",23,46939,23,109,377.15,2040.82608695652,16.3978260869565,4.73913043478261,124.457112554686
"环城公寓",24.9763093596283,"无",1,300,2730,1,6,13.56,2730,13.56,6,201.327433628319,"上海马戏城",24,68540,24,491,324.86,2855.83333333333,13.5358333333333,20.4583333333333,210.983192759958
"锦绣满堂花园",8.66431948442472,"无",2,655,17600,6,118,78.5,2933.33333333333,13.0833333333333,19.6666666666667,224.203821656051,"世纪公园",66,166586,66,633,788.99,2524.0303030303,11.9543939393939,9.59090909090909,211.138290726118
"漕溪大楼",12.5056863543371,"无",2,620,13140,4,57,40.9,3285,10.225,14.25,321.271393643032,"上海体育馆",16,51320,16,369,183.77,3207.5,11.485625,23.0625,279.262121129673
"贝越流明新苑",5.80563274421129,"无",1,300,13190,5,29,73.3,2638,14.66,5.8,179.945429740791,"广兰路",108,269568,108,1090,1326.9,2496,12.2861111111111,10.0925925925926,203.156228803979
"羽北小区",9.30097303448204,"无",3,580,24550,10,62,86.5,2455,8.65,6.2,283.815028901734,"民生路",42,115238,42,653,486.62,2743.7619047619,11.5861904761905,15.547619047619,236.813119066212
"殷高路7弄",13.0017548809283,"无",1,330,3160,1,13,14.5,3160,14.5,13,217.931034482759,"殷高西路",69,152190,69,1107,864.57,2205.65217391304,12.53,16.0434782608696,176.029702626739
"海上国际花园(一期)",4.50207980535419,"无",2,230,13899,6,87,78.73,2316.5,13.1216666666667,14.5,176.540073669503,"锦绣路",98,230198,98,1000,1274.52,2348.95918367347,13.005306122449,10.2040816326531,180.615447384113
"瑞和苑",6.50836209185697,"无",1,200,4330,4,56,35.5,1082.5,8.875,14,121.971830985915,"鹤沙航城",83,NA,83,1244,835.5,NA,10.066265060241,14.9879518072289,NA
"航天新苑",4.16964788736707,"无",1,270,14960,6,36,65.2,2493.33333333333,10.8666666666667,6,229.447852760736,"漕河泾开发区",22,58880,22,214,247.35,2676.36363636364,11.2431818181818,9.72727272727273,238.04325854053
"城南新村",9.74837726489951,"无",1,130,5100,4,24,46.6,1275,11.65,6,109.442060085837,"嘉定北",45,55000,45,641,485.79,1222.22222222222,10.7953333333333,14.2444444444444,113.217645484674
"京河大厦",5.99756028721178,"无",1,730,4460,1,18,14.35,4460,14.35,18,310.801393728223,"虹桥路",47,147259,47,975,632.14,3133.17021276596,13.4497872340426,20.7446808510638,232.953143291043
"利星国际广场",12.5061375620947,"无",1,470,8260,2,30,28.4,4130,14.2,15,290.845070422535,"延安西路",26,92090,26,348,360.63,3541.92307692308,13.8703846153846,13.3846153846154,255.358677869284
"名门世家(浦东)",12.1119278782545,"无",5,346,25870,9,109,129.2,2874.44444444444,14.3555555555556,12.1111111111111,200.232198142415,"北洋泾路",44,113919,44,478,565.48,2589.06818181818,12.8518181818182,10.8636363636364,201.455400721511
"乔顿花园",5.28985018574608,"无",1,300,22040,7,97,101.5,3148.57142857143,14.5,13.8571428571429,217.142857142857,"上海儿童医学中心",48,141569,48,720,668.89,2949.35416666667,13.9352083333333,15,211.64765507034
"美好居",10.7525621177339,"无",1,160,6660,4,69,33.2,1665,8.3,17.25,200.602409638554,"车陂",23,37190,23,439,203,1616.95652173913,8.82608695652174,19.0869565217391,183.20197044335
"线坑花园",7.97002845179679,"无",6,98.3333333333333,29690,23,691,237.1,1290.86956521739,10.3086956521739,30.0434782608696,125.221425558836,"萝岗",27,34420,27,812,267.71,1274.81481481481,9.91518518518518,30.0740740740741,128.571962197901
"万华花园",14.0105931987558,"无",1,170,3590,2,24,21.5,1795,10.75,12,166.976744186047,"东晓南",30,55720,30,693,316.5,1857.33333333333,10.55,23.1,176.050552922591
"保利西子湾",9.09490077792697,"无",13,221.538461538462,56680,34,486,406.9,1667.05882352941,11.9676470588235,14.2941176470588,139.297124600639,"沙贝",19,26170,19,349,188.64,1377.36842105263,9.92842105263158,18.3684210526316,138.729855810009
"首创城",10.136044092569,"无",2,135,15050,16,391,212.57,940.625,13.285625,24.4375,70.8002069906384,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"洪都逸品",0.337578342349993,"无",1,200,6410,3,99,27.46,2136.66666666667,9.15333333333333,33,233.430444282593,"黄花岗",13,27700,13,337,127.24,2130.76923076923,9.78769230769231,25.9230769230769,217.69883684376
"鸿翔大厦",13.0125146407993,"无",1,230,2960,1,29,14.9,2960,14.9,29,198.657718120805,"华师",67,132960,67,1638,717.38,1984.4776119403,10.7071641791045,24.4477611940299,185.341102344643
"富力东山新天地",15.2355232788627,"无",1,130,30060,13,540,114.42,2312.30769230769,8.80153846153846,41.5384615384615,262.716308337703,"杨箕",33,79750,33,1165,322.62,2416.66666666667,9.77636363636364,35.3030303030303,247.194842229248
"师北里",8.99622763858625,"无",1,100,1660,1,4,8.6,1660,8.6,4,193.023255813953,"海光寺",25,47110,25,327,335.62,1884.4,13.4248,13.08,140.367081818724
"凯立天香家园",9.67273614394996,"无",1,70,5110,3,18,51.7,1703.33333333333,17.2333333333333,6,98.8394584139265,"宜宾道",19,30810,19,131,275.5,1621.57894736842,14.5,6.89473684210526,111.833030852995
"静德花园",8.33305261535777,"无",1,60,5940,3,90,44.8,1980,14.9333333333333,30,132.589285714286,"东南角",6,11880,6,160,85.7,1980,14.2833333333333,26.6666666666667,138.623103850642
"北辰优+国际青年互动特区",7.50472641495091,"无",1,40,4350,4,132,56.1,1087.5,14.025,33,77.5401069518716,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"融侨锦城",6.00515098425387,"无",1,100,2490,2,29,30.4,1245,15.2,14.5,81.9078947368421,"古田三路",38,41600,38,1363,487.23,1094.73684210526,12.8218421052632,35.8684210526316,85.3806210619215
"东湖景园A区",16.3728855917208,"无",1,30,22730,19,578,219.33,1196.31578947368,11.5436842105263,30.4210526315789,103.633793826654,"铁机路",29,34640,29,906,335.47,1194.48275862069,11.5679310344828,31.2413793103448,103.258115479775
"石桥花园四期",15.6059902205042,"无",5,96,11800,10,331,107.86,1180,10.786,33.1,109.4010754682,"石桥",37,41660,37,1029,434.93,1125.94594594595,11.7548648648649,27.8108108108108,95.7855287057687
"复地东湖国际七期",8.91859485989518,"无",1,40,17560,11,355,157.69,1596.36363636364,14.3354545454545,32.2727272727273,111.357727186252,"青鱼嘴",34,51090,34,1158,433.51,1502.64705882353,12.7502941176471,34.0588235294118,117.851952665452
"同馨花园雍豪府",17.5011643189275,"无",1,40,3690,2,88,30.7,1845,15.35,44,120.195439739414,"崇仁路",2,3690,2,88,30.7,1845,15.35,44,120.195439739414
"央湖名邸二期",14.2203384516315,"无",1,30,83560,70,2132,762.34,1193.71428571429,10.8905714285714,30.4571428571429,109.609885352992,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"泛悦城市广场",15.0030055758861,"无",2,35,8280,8,256,78.5,1035,9.8125,32,105.477707006369,"昭觉寺南路",27,28170,27,653,301.74,1043.33333333333,11.1755555555556,24.1851851851852,93.3585205806323
"海印长城",4.49486456436324,"无",3,976.666666666667,13297,6,125,58.1,2216.16666666667,9.68333333333333,20.8333333333333,228.864027538726,"后海",15,44910,15,421,143.86,2994,9.59066666666667,28.0666666666667,312.178506881691
"西岸观邸",11.36901613548,"无",2,650,23280,11,322,111.91,2116.36363636364,10.1736363636364,29.2727272727273,208.024305245286,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"半岛城邦花园一期",3.60552064968922,"无",3,26.6666666666667,5907,5,137,60.81,1181.4,12.162,27.4,97.1386285150469,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"蔚蓝海岸1期",7.64124208571835,"无",3,513.333333333333,34489,11,166,133.8,3135.36363636364,12.1636363636364,15.0909090909091,257.765321375187,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"华润城润府一期",12.5191166885536,"无",14,190,134610,41,2044,422.4,3283.17073170732,10.3024390243902,49.8536585365854,318.678977272727,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"麒麟花园A区",7.33433179604265,"无",10,197,88220,36,423,381.11,2450.55555555556,10.5863888888889,11.75,231.481724436514,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"鸿荣源·壹方中心|玖誉",16.3851835573565,"无",4,697.5,27040,8,377,105.2,3380,13.15,47.125,257.034220532319,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"阳光棕榈园三期",6.38063984978323,"无",3,150,12497,8,84,85.73,1562.125,10.71625,10.5,145.771608538435,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"新华街五里",16.0411380552128,"无",1,100,5420,2,28,20.7,2710,10.35,14,261.835748792271,"丰台南路",64,NA,64,979,763.71,NA,11.93296875,15.296875,NA
"观林阁",9.07431178472384,"无",1,400,2830,1,11,17.6,2830,17.6,11,160.795454545455,"后沙峪",81,187309,81,512,1065.3,2312.45679012346,13.1518518518519,6.32098765432099,175.827466441378
"玉阜嘉园",15.815777360106,"无",3,136.666666666667,15670,5,60,73.6,3134,14.72,12,212.907608695652,"玉泉路",193,520737,193,3237,2489.44,2698.11917098446,12.8986528497409,16.7720207253886,209.178369432483
"莲怡园一区",10.6853797500521,"无",3,200,15730,6,118,58.7,2621.66666666667,9.78333333333333,19.6666666666667,267.972742759796,"六里桥",75,210476,75,1420,985.98,2806.34666666667,13.1464,18.9333333333333,213.46883303921
"新华街八里",22.892349500597,"无",1,260,17980,7,161,82.4,2568.57142857143,11.7714285714286,23,218.203883495146,"丰台南路",64,NA,64,979,763.71,NA,11.93296875,15.296875,NA
"国仕汇",7.88347350712555,"无",7,314.285714285714,NA,24,360,335.45,NA,13.9770833333333,15,NA,"龙泽",428,NA,428,6881,5722.74,NA,13.3708878504673,16.0771028037383,NA
"开阳里六区",6.26207128943875,"无",1,2861,16128,8,72,101.7,2016,12.7125,9,158.58407079646,"北京南站",130,339242,130,1822,1619.85,2609.55384615385,12.4603846153846,14.0153846153846,209.428033459888
"鸿业兴园二区",14.1787587855778,"无",3,110,NA,18,323,211.7,NA,11.7611111111111,17.9444444444444,NA,"丰台南路",64,NA,64,979,763.71,NA,11.93296875,15.296875,NA
"安慧东里",22.7034502905626,"无",1,430,9140,3,68,34.05,3046.66666666667,11.35,22.6666666666667,268.428781204112,"惠新西街北口",146,488535,146,2791,1940.96,3346.1301369863,13.2942465753425,19.1164383561644,251.697613552057
"华芳园",10.6166886765399,"无",3,146.666666666667,13510,5,108,53.21,2702,10.642,21.6,253.899642924262,"成寿寺",48,118696,48,748,555.59,2472.83333333333,11.5747916666667,15.5833333333333,213.63955434763
"金庄1号院",23.08665997248,"无",1,170,2830,1,6,7.8,2830,7.8,6,362.820512820513,"车道沟",57,185166,57,688,731.93,3248.52631578947,12.8408771929825,12.0701754385965,252.983208776796
"佳兆业城市广场三期",4.61114760832983,"无",4,200,32290,21,955,225.65,1537.61904761905,10.7452380952381,45.4761904761905,143.097717704409,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"前海花园",10.0935660600572,"无",9,244.444444444444,73290,32,227,365.3,2290.3125,11.415625,7.09375,200.629619490829,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"和通花园",10.7526939544289,"无",1,230,5700,4,29,38.8,1425,9.7,7.25,146.907216494845,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"金梅花园",7.8333366877542,"无",2,100,21310,12,96,110.93,1775.83333333333,9.24416666666667,8,192.103128098801,"下梅林",35,75039,35,439,387.81,2143.97142857143,11.0802857142857,12.5428571428571,193.49423686857
"东安花园",13.2618919907715,"无",1,60,18810,12,99,114.21,1567.5,9.5175,8.25,164.696611505122,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"向南西海花园",12.4978403456026,"无",1,600,4750,2,28,16,2375,8,14,296.875,"南山",137,306364,137,2689,1490.58,2236.23357664234,10.8801459854015,19.6277372262774,205.533416522428
"桃源村二期",8.25002086828325,"无",1,230,14800,8,147,64.12,1850,8.015,18.375,230.817217716781,"桃源村",33,64990,33,407,276.05,1969.39393939394,8.36515151515152,12.3333333333333,235.428364426734
"莲丰花园",7.79936114670281,"无",1,160,10490,5,61,62.8,2098,12.56,12.2,167.03821656051,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"新洲花园综合楼",24.9969541625347,"无",1,400,2590,1,8,11.2,2590,11.2,8,231.25,"石厦",27,63388,27,608,274.58,2347.7037037037,10.1696296296296,22.5185185185185,230.854395804501
"金海燕花园",11.2516036821788,"无",4,115,39460,16,228,157.68,2466.25,9.855,14.25,250.25367833587,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"蔚蓝海岸2期",9.78739768878532,"无",5,716.2,38608,14,314,164.24,2757.71428571429,11.7314285714286,22.4285714285714,235.070628348758,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"莲花一村",6.83345855050371,"无",4,690,41600,18,145,169.7,2311.11111111111,9.42777777777778,8.05555555555556,245.138479670006,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"燕尚园",15.0055844309878,"无",5,572,38520,11,88,134.4,3501.81818181818,12.2181818181818,8,286.607142857143,"西二旗",154,471111,154,2108,1968.64,3059.16233766234,12.7833766233766,13.6883116883117,239.307847041612
"世界花园",9.2829410530475,"无",1,260,119770,46,502,524.88,2603.69565217391,11.4104347826087,10.9130434782609,228.185490016766,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"塘朗城广场东区",13.9986970601553,"无",1,100,5740,3,96,23.3,1913.33333333333,7.76666666666667,32,246.351931330472,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
