"community_name","business_district","all_num_business_district","all_num_community","business_district_average_price","community_average_price","community_sales_num","exbination_and_adjustment_ave_exhibition_period","price_adjustment_num","price_adjustment_average"
"政馨园三区","宋家庄",169,9,3168.73372781065,3208.77777777778,3,3.33285379767111,1,30
"铁路小区","莲花桥",45,29,4145.48888888889,2456.48275862069,9,1.93154437218742,2,1530.5
"万象新天罗兰大道","常营",292,8,2819.5,2125.875,3,1.23530803532133,1,3161
"新外大街31号院","积水潭",270,6,4761.98518518519,2828.16666666667,4,6.31543439893857,1,330
"新街口西里二区","新街口",116,6,3735.4224137931,3646.66666666667,3,5.33165988878841,1,200
"宣武门西大街","长椿街",44,21,4568.15909090909,4490.90476190476,6,1.0521113753395,1,500
"洋桥71号院","角门东",384,13,3652.17754569191,3034.61538461538,5,5.07148576121767,1,160
"志强南园","积水潭",270,6,4761.98518518519,5391.66666666667,2,4.4863326990747,1,300
"海华堂","十里堡",391,13,4514.6717948718,3833,2,2.14957697121633,1,240
"连心园西区","常营",292,32,2819.5,2732.1875,3,0.778801113133474,1,300
"奥北南区","立水桥",407,47,3345.44471744472,3482.12765957447,10,1.91318324514268,2,180
"新源西里东街","亮马桥",88,4,4660.31818181818,2544.75,2,5.2462051435353,1,230
"月坛北街25号院","白堆子",62,7,4872.37096774194,5262.85714285714,4,4.13728779262218,1,570
"天露园一区","育知路",500,30,2495.34406438632,2634.33333333333,6,1.69996377862852,1,200
"泰华滨河苑","东风北桥",362,34,3564.83977900553,3895.26470588235,8,1.61669711851014,1,400
"天秀花园澄秀园","马连洼",158,17,3533.37341772152,2722.76470588235,7,3.48331710858607,2,225
"蒲黄榆二里","蒲黄榆",107,7,4093.33644859813,4264.28571428571,2,0.431290079368643,1,160
"呼家楼西里","呼家楼",79,5,5487.05063291139,2603.8,3,6.78646557136597,1,260
"酒仙桥7号院","望京南",250,6,4225.52822580645,3018.33333333333,2,3.68678238795955,2,520
"双花园南里一区","广渠门外",221,17,4294,3242.88235294118,4,3.17970307759746,1,230
"天通苑本三区","天通苑南",509,27,2718.55992141454,2393.96296296296,6,0.777500803516398,1,2791
"恒富花园1号院","丰台南路",182,10,3251.64285714286,2700,2,3.69357560490403,1,140
"左家庄南里","柳芳",262,8,4670.17175572519,5903.75,1,0.999512179770196,1,260
"雅宝里","朝阳门",125,9,5359.336,6133.33333333333,2,2.44156208711918,1,70
"百旺家苑","马连洼",158,9,3533.37341772152,3594.44444444444,2,2.3331129705262,1,600
"高家园五区","望京南",250,8,4225.52822580645,4171.25,2,3.36630645547062,1,430
"林大北路6号院","六道口",167,3,4058.23952095808,4403.33333333333,1,2.66867333393866,1,140
"金地格林小镇","万源街",87,32,3014.09195402299,2848.75,6,0.90265662861712,1,500
"永泰西里","永泰庄",463,17,3299.79049676026,3655.23529411765,3,1.77520850063101,2,610
"博龙家园","玉泉路",311,11,2968.83279742765,2902.72727272727,7,5.00490486916217,2,415
"劲松四区","劲松",292,11,3735.06849315068,3161.81818181818,3,3.08584104714821,1,230
"定福家园北里1号院","褡裢坡",151,10,2714.82666666667,2594,6,2.9058597964868,1,330
"星河城东区","公益西桥",250,28,3570.548,3219.28571428571,6,0.998042136507808,1,100
"流星花园二区","育知路",500,32,2495.34406438632,2936.12903225806,4,0.501398379505888,1,240
"丽水嘉园","朝阳公园",77,11,6406.36363636364,6380,3,1.83165505997636,2,735
"保利嘉园三号院","常营",292,60,2819.5,2833.81666666667,11,1.29958971749683,1,200
"瑞海家园二区","西红门",243,24,2489.30864197531,2367.5,6,1.54330732119672,1,200
"德顺园","",17337,9,2055.19659648111,2805.55555555556,2,1.55606868386177,1,200
"龙锦苑东五区","回龙观东大街",466,57,2783.6008583691,2477.01754385965,6,1.15943623563148,1,200
"八角北路","古城",272,48,2681.38602941176,2672.5,8,1.62529059313974,2,250
"杨庄小区","古城",272,26,2681.38602941176,3628.46153846154,3,1.03504293819714,1,100
"龙跃苑四区","霍营",628,116,2927.81687898089,2815.41379310345,8,0.544118192214566,1,460
"永乐东区","八宝山",344,25,3234.26744186047,3488,6,1.31972179913245,1,200
"马连店","平西府",390,14,2629.76923076923,3890.71428571429,5,2.3636108134135,1,270
"和光里","郭庄子",177,26,2572.5593220339,2553,9,2.61735644160088,1,100
"明月嘉园","角门西",202,10,3704.86138613861,3714,2,4.90571479141988,2,350
"星岛嘉园","亦庄桥",116,6,2371.58620689655,1944.83333333333,2,4.33974746345876,1,330
"京铁家园","五棵松",149,21,3358.90604026846,2688,13,3.94924620643468,2,245
"益辰欣园","郭公庄",155,25,3474.45161290323,2636,7,2.56581360893393,1,170
"建邦枫景","郭庄子",177,19,2572.5593220339,3017.36842105263,3,1.84416023844806,1,160
"金顶街三区","苹果园",226,8,2536.41592920354,2383.75,2,3.00534189405679,1,1230
"莲怡园一区","六里桥",150,6,3628.44,2521.66666666667,5,6.50649078853014,2,200
"三源里北小街","三元桥",219,13,4503.44036697248,2921.38461538462,1,1.69576376219293,1,140
"大红门35号院","角门东",384,19,3652.17754569191,3399.47368421053,5,2.36623843492936,2,165
"鸿业兴园一区","科怡路",315,39,2957.0380952381,2717.38461538462,5,1.12933852546405,1,100
"石佛营东里105号院","十里堡",391,11,4514.6717948718,2726.27272727273,4,3.64813017209973,2,65
"开阳里八区","北京南站",247,4,3533.93522267206,1962.25,2,1.49952019960033,1,100
"星河城西区","公益西桥",250,34,3570.548,3029.67647058824,9,2.53289428517474,3,126.666666666667
"福盈家园","褡裢坡",151,33,2714.82666666667,2762.9696969697,7,1.48930662319591,1,230
"南线阁39号院","广安门内",84,1,4389.61904761905,2460,1,16.0023396681001,1,170
"新华街三里","丰台南路",182,19,3251.64285714286,2587.89473684211,1,1.15978909359283,1,140
"新里.西斯莱公馆","高米店南",181,46,2354.28729281768,2535.82608695652,8,1.30316266834994,1,10
"民岳家园三期","大井",207,29,2766.53883495146,2538.27586206897,5,1.10421464456566,2,220
"新康家园","亦庄文化园",140,56,2680.38571428571,2405.16071428571,10,1.59244309329093,1,100
"柏林爱乐一期","黄渠",253,27,3113.93280632411,3354.44444444444,4,1.00082284277604,1,100
"亢山佳园小区","昌平东关",85,12,2258.58823529412,1954.16666666667,4,1.24236430136372,1,130
"八角北里","八角游乐园",258,31,2782.28294573643,2506.06451612903,9,3.45528819213053,1,160
"芳源里","",17337,14,2055.19659648111,1197.5,4,2.4276588622932,1,130
"小康东里","",17337,9,2055.19659648111,2086.66666666667,2,3.33328770015588,1,260
"融科钧廷","",17337,18,2055.19659648111,1698.33333333333,3,3.00224720432174,2,170
"晓月新苑","",17337,12,2055.19659648111,1879.16666666667,1,0.997297853174401,1,170
"和义西里四区","",17337,18,2055.19659648111,1851.11111111111,5,3.10873107061219,2,65
"金泰丽湾悦栖山","",17337,16,2055.19659648111,1668.125,4,4.12335778311826,3,156.666666666667
"南珠苑","草桥",285,13,3358.82394366197,3994.53846153846,3,2.3898772619204,1,200
"慧华苑","龙泽",912,32,2846.23516483517,2274.0625,7,2.09328610815039,3,170
"蓝天园","霍营",628,11,2927.81687898089,2904.54545454545,1,2.27565778086784,1,140
"龙锦苑六区","平西府",390,23,2629.76923076923,2676.47826086957,2,1.60750337864586,1,170
"当代名筑","梨园",473,17,2375.06976744186,2671.76470588235,2,1.88360915054585,1,60
"裕龙一区","顺义",599,34,2017.03171953255,1646.76470588235,2,0.942201009992843,1,100
"春风雅筑","郭庄子",177,13,2572.5593220339,2233.76923076923,7,4.22791900188092,1,200
"水仙园","北运河西",819,59,2137.88034188034,1928.13559322034,7,0.524957054805499,1,70
"保利茉莉公馆","高米店北",209,30,2532.16267942584,3875,8,1.20009106860696,1,70
"天通苑东三区","天通苑",946,121,2642.09936575053,2221.21487603306,25,1.40711994783728,1,100
"海棠湾二期","临河里",258,12,2731.20930232558,2809.91666666667,3,1.91501093070816,1,230
"逸秀名园","通州北苑",414,18,2593.40338164251,1746.44444444444,4,1.50354717415194,1,130
"云立方","生物医药基地",233,39,2298.87124463519,2293.33333333333,8,1.26274914247266,2,505
"瑞都公园世家南区","土桥",293,10,2462.78839590444,2463,4,4.90445595579705,1,40
"新街口西里三区","新街口",116,14,3735.4224137931,4474.21428571429,3,3.43872234806221,2,470
"金隅丽景园","草房",205,3,3332.30731707317,5870,1,5.99950392151596,1,170
"利泽西园","东湖渠",239,46,4037.13389121339,3995,7,1.59056434758949,1,440
"柏林寺西","雍和宫",22,4,4984.5,6192.5,3,11.771671753027,2,970
"天乐园","北苑路北",146,2,3753.10273972603,7725,1,8.99630520295766,1,700
"恋日嘉园二期","草桥",285,8,3358.82394366197,5338.75,1,1.99868926790508,1,400
"南竹杆胡同","朝阳门",125,1,5359.336,7860,1,22.0291003660168,1,300
"gogo新世代","蒲黄榆",107,17,4093.33644859813,5767.64705882353,8,2.65351274750542,1,230
"爱这城一期","四惠东",150,21,3892.12666666667,4389.52380952381,5,2.86070932658774,1,230
"兰园","马连洼",158,37,3533.37341772152,3778.37837837838,7,1.93848204801674,1,300
"郝家湾","动物园",188,3,2340.26063829787,5390,1,8.64339382277411,1,400
"泰禾西府玉苑","六里桥",150,9,3628.44,5641.11111111111,3,2.33305089795663,1,500
"景泰东里","景泰",110,1,3654.13636363636,4430,1,17.9985864445733,1,200
"韩庄子二里","丰台南路",182,9,3251.64285714286,4467.77777777778,2,5.45116940410386,2,235
"角门11号院","马家堡",129,6,3900.52713178295,3800,2,3.16598867858036,1,440
"康家园","四惠东",150,16,3892.12666666667,5105.625,3,3.00480369776039,1,270
"中建玲珑山","传媒大学",161,7,3241.11801242236,5837.14285714286,3,5.57540936170589,1,300
"红居南街","达官营",377,1,3823.80106100796,5790,1,25.0238712532515,1,300
"重兴园","八宝山",344,22,3234.26744186047,2791.36363636364,3,1.63634965287415,1,440
"芳园","玉泉路",311,7,2968.83279742765,3470,2,4.1465918138706,1,340
"塔院小区","西土城",170,27,4822.93529411765,6355.14814814815,10,0.961435524577528,1,400
"农影小区","人民大学",215,2,4471,3829.5,2,8.48208272891188,1,630
"建材城东二里","霍营",628,11,2927.81687898089,3563.63636363636,3,4.72817298086906,2,300
"金沟河2号院","五棵松",149,11,3358.90604026846,3653.63636363636,4,3.7301112507364,1,300
"龙翔路小区","牡丹园",161,15,4504.23602484472,5398.66666666667,7,3.06605534063206,1,130
"珠江骏景南区","大红门",190,5,4070.73544973545,6475,2,4.99840959488242,1,240
"南太平庄北巷","高碑店",149,31,3496.73825503356,3405.48387096774,10,3.7469822569657,1,240
"嘉园一里","马家堡",129,27,3900.52713178295,3377,7,1.03879604010047,2,415
"裕民路1号院","安华桥",208,5,4511.77403846154,5178,2,4.79823644268513,1,700
"翠微路22号院","公主坟",38,1,4043.42105263158,6130,1,25.9304763803328,1,800
"交大东路40号院","西直门",135,1,5190.81481481481,7330,1,25.0242678867584,1,600
"东直门北大街","东直门",99,12,9758.63636363636,5809.91666666667,2,2.25193651752224,1,370
"展览路24号院","车公庄西",100,1,5433.48,6390,1,14.9926323262023,1,170
"华严北里二区1号院","健德门",170,2,4328.51176470588,5440,1,3.00562818158556,1,1070
"东王庄","清华东路西口",48,17,4696.875,5052.94117647059,6,2.05639569819379,1,2330
"杨庄22号院","通州北苑",414,15,2593.40338164251,2776.66666666667,3,2.19729456050841,1,200
"光大名筑","惠新西街北口",337,4,4506.13056379822,9317.5,2,7.26810715787941,1,400
"惠新里小区","惠新西街南口",120,53,4739.45833333333,4333.75471698113,14,1.81423273973047,1,660
"南三环中路71号院","北京南站",247,5,3533.93522267206,3974,2,3.9847872718098,1,300
"绿地诺亚方舟","良乡大学城北",76,26,2390.13157894737,3280,5,2.19055142703612,1,130
"金星园","三元桥",219,22,4503.44036697248,4539.04545454545,5,1.23900111792829,1,100
"中海城南区","成寿寺",110,3,3194.03636363636,3013.33333333333,2,3.36982866029589,1,200
"东润枫景二期","东风北桥",362,5,3564.83977900553,3878,1,4.4047104603146,1,430
"潘家园小区","潘家园",309,16,3912.71844660194,3833.75,4,1.75203852507596,1,200
"太月园","知春路",218,56,4508.22935779817,4209.28571428571,14,1.89936546734322,1,260
"中关村发育所","知春里",184,3,4926.83152173913,4016.66666666667,1,6.70334094638534,1,300
"吉祥里","朝阳门",125,6,5359.336,5770,2,0.830080208698357,1,400
"燕北园","北宫门",14,14,3410.64285714286,3410.64285714286,4,3.06429889209726,1,70
"金台北街","金台路",271,14,4431.0184501845,4823.5,3,2.22010641243171,1,230
"中纺东里","呼家楼",79,2,5487.05063291139,3940,2,16.5076198930142,1,340
"世安家园","望京西",223,49,4219.9865470852,3851.63265306122,11,0.655575398240895,1,140
"半壁街南路1号院","车道沟",107,2,4074.35514018692,3340,1,10.0497179763778,1,400
"枣营北里","枣营",61,26,3913.77049180328,3817.88461538462,7,1.69301945855263,1,3061
"龙跃苑东五区","霍营",628,12,2927.81687898089,2934.16666666667,5,2.18396285013744,1,240
"天和人家","北沙滩",147,11,4233.43537414966,3373.63636363636,5,3.54167422486626,1,260
"益城园","公益西桥",250,23,3570.548,2867.82608695652,4,1.83686872663933,1,160
"亮马嘉园","东风北桥",362,16,3564.83977900553,3566.25,6,3.80715537495118,1,300
"农林科学院宿舍","车道沟",107,8,4074.35514018692,3862.5,2,3.00764541149036,1,330
"芳星园三区","方庄",247,23,3399.20647773279,2939.47826086957,6,1.44168660996953,1,160
"高原街7号院","惠新西街北口",337,2,4506.13056379822,3145,2,12.5569189672876,1,270
"绿城百合公寓霁雪苑","",17337,3,2055.19659648111,1783.33333333333,2,14.6320720171919,1,100
"石园东区","顺义",599,25,2017.03171953255,1481.48,3,1.0375077537743,1,70
"御路园","昌平站",164,1,1941.64634146341,1390,1,25.0061240862972,1,100
